date,open,high,low,close,volume
2021-01-04T15:00,272.28,273.28,264.55,264.85,383157
2021-01-04T17:00,264.79,267.39,262.96,267.2,386649
2021-01-04T19:00,267.2,267.44,264.41,266.71,534309
2021-01-05T15:00,266.72,268.6,266.15,266.54,251976
2021-01-05T17:00,266.69,268.5,266.25,268.14,179874
2021-01-05T19:00,268.15,270.46,267.79,268.3,418473
2021-01-06T15:00,264.17,266.53,262.73,264.22,352740
2021-01-06T17:00,264.36,266.55,263.4,265.57,335349
2021-01-06T19:00,265.72,266.36,262.82,264.24,671496
2021-01-07T15:00,263.88,267.57,263.33,267.33,335814
2021-01-07T17:00,267.69,268.76,266.76,267.44,143952
2021-01-07T19:00,267.6,270.14,267.37,269.4,342873
2021-01-08T15:00,273.3,275.13,271.68,271.9,231852
2021-01-08T17:00,271.88,272.43,269.98,271.4,195348
2021-01-08T19:00,271.96,273.02,270.33,272.92,599829
2021-01-11T15:00,269.55,270.62,267.95,269.47,290958
2021-01-11T17:00,269.61,270.71,269.61,270.2,146031
2021-01-11T19:00,270.04,271.73,269.09,271.25,329538
2021-01-12T15:00,269.83,270.13,264.33,265.53,480129
2021-01-12T17:00,265.58,265.96,264.14,265.38,260445
2021-01-12T19:00,265.4,265.86,262.77,262.77,706533
2021-01-13T15:00,265.87,273.5,265,273.44,776211
2021-01-13T17:00,273.65,274.67,269.24,269.44,435300
2021-01-13T19:00,269.7,270.84,269.34,270.78,559911
2021-01-14T15:00,269.45,270.67,266.92,266.99,316836
2021-01-14T17:00,266.99,267.13,265.02,265.62,241827
2021-01-14T19:00,265.77,267.74,265.33,265.77,551403
2021-01-15T15:00,265.23,265.57,260.76,260.84,465900
2021-01-15T17:00,260.72,261.08,259,260.54,430509
2021-01-15T19:00,260.5,261.86,259,259.43,775998
2021-01-19T15:00,261.02,261.81,258.47,260.28,377127
2021-01-19T17:00,260.24,262.11,260.21,261.16,292650
2021-01-19T19:00,261.18,261.42,259.42,259.42,682422
2021-01-20T15:00,264.21,266,262.9,264.38,350787
2021-01-20T17:00,264.43,266.94,264.35,266.79,309723
2021-01-20T19:00,266.84,267.22,265.41,266.29,491910
2021-01-21T15:00,261.58,264.83,260.98,263.63,338157
2021-01-21T17:00,263.61,267.33,263.07,266.68,340557
2021-01-21T19:00,266.52,267.02,265.46,266.48,675801
2021-01-22T15:00,255.44,255.97,251.21,251.86,1634469
2021-01-22T17:00,251.86,252.29,249.61,251.86,982665
2021-01-22T19:00,251.95,252.14,247.84,248.03,1775472
2021-01-25T15:00,249.22,249.3,245.21,247.9,958401
2021-01-25T17:00,248,248.98,247.36,248.49,548601
2021-01-25T19:00,248.64,251.24,248,250.75,957726
2021-01-26T15:00,253.27,256.16,253.1,254.99,703716
2021-01-26T17:00,254.99,257.47,254.74,256.98,533508
2021-01-26T19:00,256.98,257.54,255.64,256.6,1042245
2021-01-27T15:00,253.45,254.93,251.41,251.57,443085
2021-01-27T17:00,251.59,256.46,250.29,255.79,407484
2021-01-27T19:00,255.6,255.88,252.02,252.91,809889
2021-01-28T15:00,256.82,258.88,256.41,258.17,360936
2021-01-28T17:00,258.45,259.41,258.14,258.73,286779
2021-01-28T19:00,258.96,258.96,254.98,255.1,491097
2021-01-29T15:00,252.04,253.72,248.68,249.38,328326
2021-01-29T17:00,249.22,250.19,247.17,248.51,322845
2021-01-29T19:00,248.8,252.08,248.59,249.15,641805
2021-02-01T15:00,248.42,250.83,246.67,250.09,427035
2021-02-01T17:00,250.04,251.6,249.59,250.15,275961
2021-02-01T19:00,250.05,250.67,248.51,248.63,714195
2021-02-02T15:00,254.42,255.48,252.64,255.21,387570
2021-02-02T17:00,255.19,256.16,253.9,254.07,228171
2021-02-02T19:00,254.08,254.32,252.38,253.02,452757
2021-02-03T15:00,250.5,251.7,249.2,249.93,271386
2021-02-03T17:00,249.94,250.1,248.67,249.54,274011
2021-02-03T19:00,249.47,249.75,248.2,248.28,540708
2021-02-04T15:00,250.9,254.88,250.73,253.11,526122
2021-02-04T17:00,253.09,253.91,252.53,253.08,455307
2021-02-04T19:00,252.89,253.26,251.67,252.28,762795
2021-02-05T15:00,255.05,255.44,253.93,254.58,310686
2021-02-05T17:00,254.5,254.81,254,254.34,280251
2021-02-05T19:00,254.33,254.46,253.5,253.9,349374
2021-02-08T15:00,254.1,257.96,253.95,255.83,291792
2021-02-08T17:00,255.67,257.06,255.54,256.46,226209
2021-02-08T19:00,256.45,256.76,255.48,256.67,417588
2021-02-09T15:00,260.1,262.97,259.33,261.46,353124
2021-02-09T17:00,261.46,261.56,259.81,259.9,197790
2021-02-09T19:00,260.06,260.57,259.12,259.61,459384
2021-02-10T15:00,264.32,264.84,259.64,261.46,293208
2021-02-10T17:00,261.55,262.88,260.67,262.55,209088
2021-02-10T19:00,262.46,264.37,261.93,262.69,475584
2021-02-11T15:00,265,266.48,264.86,265.97,263553
2021-02-11T17:00,266.08,266.67,263.84,265.15,273402
2021-02-11T19:00,265.2,266.8,264.76,266.26,470598
2021-02-12T15:00,265.63,266.85,264.6,266.4,245589
2021-02-12T17:00,266.54,267.33,266.08,266.16,192036
2021-02-12T19:00,266.39,269.47,266.18,269.37,525195
2021-02-16T15:00,264.74,266.15,263.71,263.76,422808
2021-02-16T17:00,263.71,264.57,262.96,263.38,203097
2021-02-16T19:00,263.44,264.08,263.11,263.98,305271
2021-02-17T15:00,261.78,262.52,258.14,258.85,283509
2021-02-17T17:00,259,260.31,258.42,259.81,195375
2021-02-17T19:00,259.76,260.56,259.35,259.74,314472
2021-02-18T15:00,254,256.92,252.6,255.35,345831
2021-02-18T17:00,255.31,256.92,254.92,256.68,216177
2021-02-18T19:00,256.79,257.96,255.49,255.79,545232
2021-02-19T15:00,253.73,255.5,252.51,252.64,509415
2021-02-19T17:00,253.16,253.33,251.32,251.8,393585
2021-02-19T19:00,251.81,251.84,249.89,249.9,719256
2021-02-22T15:00,247.27,248.23,245.67,246.85,357390
2021-02-22T17:00,246.83,249.45,246.71,249.44,231210
2021-02-22T19:00,249.34,250,247.03,247.13,619752
2021-02-23T15:00,246.87,249.24,245.17,245.3,337476
2021-02-23T17:00,245.32,246.54,244.03,245.74,289527
2021-02-23T19:00,245.63,249.54,245.15,248.29,565629
2021-02-24T15:00,247.99,251.24,246.1,250.93,258204
2021-02-24T17:00,250.93,252.63,250.6,252.57,188829
2021-02-24T19:00,252.64,253.22,251.59,253.11,411021
2021-02-25T15:00,252.03,252.13,247.74,248.34,225000
2021-02-25T17:00,248.02,249.05,243.97,246.41,293979
2021-02-25T19:00,246.26,248.36,244.93,247.28,416406
2021-02-26T15:00,245.78,247.73,242.1,247.02,332037
2021-02-26T17:00,247.18,249.23,246.36,247.39,196593
2021-02-26T19:00,247.62,248.49,245.46,245.64,537195
2021-03-01T15:00,250.33,251.67,249.6,251.54,208689
2021-03-01T17:00,251.79,252.83,250.69,252.36,199212
2021-03-01T19:00,252.19,253.59,251.7,253.08,703476
2021-03-02T15:00,251.31,251.79,248.93,249.89,221685
2021-03-02T17:00,249.62,251.51,249.62,251.33,114915
2021-03-02T19:00,251.43,251.43,250,250.21,270219
2021-03-03T15:00,244.6,245.65,242.92,243.9,227796
2021-03-03T17:00,243.99,244.28,241.28,241.92,230556
2021-03-03T19:00,242.04,242.95,240.49,242.53,638154
2021-03-04T15:00,240.28,242.27,239.33,241.36,335640
2021-03-04T17:00,241.23,241.23,233.46,233.82,600063
2021-03-04T19:00,233.92,237.55,233.01,236.39,884112
2021-03-05T15:00,233.8,235.02,229.08,231.94,687852
2021-03-05T17:00,231.94,235.79,231.42,235.13,571005
2021-03-05T19:00,235.61,239.16,235,237.79,487092
2021-03-08T15:00,234.09,236.86,233,233.25,313365
2021-03-08T17:00,233.3,234.44,231.84,231.84,268443
2021-03-08T19:00,231.95,233.02,227.47,228.3,860601
2021-03-09T15:00,233.93,236.45,233.93,234.85,439842
2021-03-09T17:00,235,236.58,234.91,235.68,293199
2021-03-09T19:00,235.76,236.75,233.95,234.27,615567
2021-03-10T15:00,241.34,242.54,239.14,240.9,318990
2021-03-10T17:00,241.17,241.82,240.15,240.62,346284
2021-03-10T19:00,240.64,241.93,239.38,239.93,629769
2021-03-11T15:00,242.98,245.3,241.67,245.28,314775
2021-03-11T17:00,245.28,246.33,244.88,244.96,235173
2021-03-11T19:00,245.11,245.3,243.35,244,510117
2021-03-12T15:00,241.88,244.48,241.51,243.99,363147
2021-03-12T17:00,243.94,245.3,242.9,244.86,287340
2021-03-12T19:00,244.94,245.47,244.39,244.66,410502
2021-03-15T14:00,243.64,245.06,242.92,243.93,157965
2021-03-15T16:00,243.51,244.39,243.09,243.92,170604
2021-03-15T18:00,243.97,245.85,243.92,245,488859
2021-03-16T14:00,246.36,246.69,242.41,242.86,287160
2021-03-16T16:00,242.76,243.14,241.22,241.61,234624
2021-03-16T18:00,241.6,242.63,240.5,242.07,345588
2021-03-17T14:00,240.23,240.79,238.33,238.69,198753
2021-03-17T16:00,238.48,238.87,237.6,238.06,164652
2021-03-17T18:00,238.29,242.99,238.29,241.75,368394
2021-03-18T14:00,236.35,237.27,235.26,235.53,397248
2021-03-18T16:00,235.53,236.61,234.8,235.26,384540
2021-03-18T18:00,235.07,235.26,231.69,232.91,758454
2021-03-19T14:00,233.04,236.52,232.31,235.74,263877
2021-03-19T16:00,235.68,236.65,235.16,236.08,194880
2021-03-19T18:00,235.89,238.24,234.68,235.71,722112
2021-03-22T14:00,238.51,240.17,238.39,239.29,170307
2021-03-22T16:00,239.37,240.39,238.93,239.23,167514
2021-03-22T18:00,239.11,239.26,237.99,238.42,297582
2021-03-23T14:00,236.36,240.33,236.04,238.31,211311
2021-03-23T16:00,238.3,239,237.82,237.83,88572
2021-03-23T18:00,237.75,238.48,236.16,236.94,313464
2021-03-24T14:00,236.9,240.11,235.16,239.57,261714
2021-03-24T16:00,239.74,240.08,238,238.81,224730
