date,open,high,low,close,volume
2020-12-10T18:30,146,165,141.25,144.124,76277394
2020-12-11T14:30,146.55,151.5,144.52,149.7,12668737
2020-12-11T16:30,149.7378,150.5,142.53,145.37,5864478
2020-12-11T18:30,145.4721,147.46,135.1,139.2489,7920196
2020-12-14T14:30,135,135.3,125.375,126.65,10472966
2020-12-14T16:30,126.66,128.75,125.1601,127.55,3123052
2020-12-14T18:30,127.54,131.23,127.3,129.9637,3344065
2020-12-15T14:30,126.69,127.6,121.5,124.015,6095756
2020-12-15T16:30,124.11,124.4743,122.01,123.875,1967769
2020-12-15T18:30,123.8895,125.15,123.0001,124.68,2773530
2020-12-16T14:30,125.91,139.9,124.91,139.3792,9235359
2020-12-16T16:30,139.36,140.98,137.16,140.0001,4306779
2020-12-16T18:30,140,142,135,138.3,5262909
2020-12-17T14:30,143,148.5,142.67,146.75,6208877
2020-12-17T16:30,146.74,149.5,145.72,148.9999,3038597
2020-12-17T18:30,148.8466,152.4499,147,147.32,5471481
2020-12-18T14:30,150.4497,159,150.3,152.27,6737138
2020-12-18T16:30,152.27,158.1,151.07,155.9699,2609469
2020-12-18T18:30,155.8404,158.77,153.9278,157.47,3447373
2020-12-21T14:30,155.31,156.35,145.11,150.98,5399053
2020-12-21T16:30,150.63,171.32,150.015,170.37,4221417
2020-12-21T18:30,170.4934,172,160.4,162.87,7902352
2020-12-22T14:30,170,174.97,164.1,164.5284,5307998
2020-12-22T16:30,164.766,170,161.05,167.7478,2597421
2020-12-22T18:30,167.77,168.5,162.21,163.14,1853825
2020-12-23T14:30,162.93,168.25,155.5,158,3483438
2020-12-23T16:30,158.0326,162.4699,157.86,160.92,1307425
2020-12-23T18:30,160.85,161.21,158,158.19,1028861
2020-12-24T14:30,159.16,162.79,155.71,157.25,2500736
2020-12-24T16:30,157.32,157.32,154.1124,154.98,1096625
2020-12-24T18:30,155.01,155.9999,155,155.7,14048
2020-12-28T14:30,158.6,163.64,152,153.915,2994487
2020-12-28T16:30,153.9,157.8,153.39,155.97,1024118
2020-12-28T18:30,156.091,156.4967,147.52,149,2118701
2020-12-29T14:30,150.45,151.6511,143.12,146.6,2772674
2020-12-29T16:30,146.5867,147.48,143.8,146.69,1021352
2020-12-29T18:30,146.6546,150.5,146.25,149.96,1510460
2020-12-30T14:30,151.34,152.813,146.1,147.5479,1553781
2020-12-30T16:30,147.55,148.89,145.6,146.64,800390
2020-12-30T18:30,146.58,149.47,146.4901,148.43,1065085
2020-12-31T14:30,146.9,147,144.51,145.24,1116383
2020-12-31T16:30,145.12,145.81,144.8,145.53,538651
