date,open,high,low,close,volume
2016-01-04T14:30,91.77,92,90.54,91.17,978069
2016-01-04T16:30,91.15,91.57,90.96,91.44,494522
2016-01-04T18:30,91.44,91.97,90.55,91.96,1209670
2016-01-05T14:30,92.01,92.64,91.5,91.58,546757
2016-01-05T16:30,91.57,91.8699,91.41,91.71,327664
2016-01-05T18:30,91.69,92.85,91.67,92.33,831430
2016-01-06T14:30,91.1,91.5,90.65,91.2,507199
2016-01-06T16:30,91.22,91.4232,90.84,91.11,377168
2016-01-06T18:30,91.06,91.25,90.24,91.02,638291
2016-01-07T14:30,89.38,91.4,88.71,90.97,1173966
2016-01-07T16:30,90.98,91.05,89.2,89.52,325568
2016-01-07T18:30,89.47,89.75,88.95,89.1,995982
2016-01-08T14:30,89.68,89.99,88.5,88.6,643014
2016-01-08T16:30,88.59,89.58,88.27,88.925,476780
2016-01-08T18:30,88.92,89.26,87.63,87.84,898305
2016-01-11T14:30,88.07,88.93,87.84,88.35,762317
2016-01-11T16:30,88.3,89.25,88.15,88.45,449160
2016-01-11T18:30,88.45,89.8025,87.98,89.39,1016679
2016-01-12T14:30,89.79,91.03,89.32,89.47,531364
2016-01-12T16:30,89.47,89.9,88.92,89.05,450956
2016-01-12T18:30,89.04,90.11,88.4075,89.82,1123700
2016-01-13T14:30,90.59,91.44,90.13,90.465,1097500
2016-01-13T16:30,90.46,90.9,89.66,89.75,672513
2016-01-13T18:30,89.75,89.93,87.99,88.3,1454886
2016-01-14T14:30,88.92,89.32,87.32,89.27,1042189
2016-01-14T16:30,89.34,89.42,88.64,88.98,979836
2016-01-14T18:30,89,90.3,88.82,89.79,1791869
2016-01-15T14:30,87.08,89.35,86.82,88.76,1487599
2016-01-15T16:30,88.75,88.8,87.22,88.1802,525299
2016-01-15T18:30,88.13,89.26,87.57,89.18,1745211
2016-01-19T14:30,90.29,91.4,89.7,90.26,1429909
2016-01-19T16:30,90.3,90.54,89.576,89.8845,693634
2016-01-19T18:30,89.88,90,88.37,89.18,1363152
2016-01-20T14:30,87.88,88.21,85.4,85.66,1116574
2016-01-20T16:30,85.68,86.25,84.67,85.52,735985
2016-01-20T18:30,85.52,88.76,85.49,87.95,1546045
2016-01-21T14:30,88.64,89.64,87.44,89.065,1026774
2016-01-21T16:30,89.11,89.93,88.255,88.37,1637901
2016-01-21T18:30,88.37,88.62,87.14,87.99,1433907
2016-01-22T14:30,89.55,89.84,88.48,88.92,1503191
2016-01-22T16:30,89,89.73,88.7201,89.45,549215
2016-01-22T18:30,89.45,89.93,88.865,89.62,3139914
2016-01-25T14:30,88.39,89.26,87.47,87.4832,1580377
2016-01-25T16:30,87.5,88.13,87.0711,88.03,852025
2016-01-25T18:30,88.05,88.06,86.63,86.78,1277166
2016-01-26T14:30,87.26,87.58,85.47,87.0938,931611
2016-01-26T16:30,87.11,87.4199,86.6,87.2727,334113
2016-01-26T18:30,87.29,87.29,86.27,86.89,1250218
2016-01-27T14:30,87.27,87.83,85.87,86.64,606683
2016-01-27T16:30,86.65,87.44,86.62,86.78,464948
